latitude,longitude,volc_1_surf,volc_2_surf,volc_3_surf,volc_4_surf
72.5,-22.5,20658562.0,128251.640625,1.8871258456445352e-26,2.468493938139213e-31
72.5,-17.5,21100280.0,128457.0625,1.8741618719284803e-26,2.4569583418768534e-31
72.5,-12.5,21337240.0,118035.453125,1.864624512769479e-26,2.4447642336791633e-31
72.5,-7.5,21526448.0,114040.6328125,1.8629887049119144e-26,2.4409977146802586e-31
72.5,-2.5,21533912.0,106744.640625,1.8449837251222225e-26,2.4235942857174644e-31
72.5,2.5,21269162.0,100839.0234375,1.8279050405985832e-26,2.401268826808907e-31
72.5,7.5,20971226.0,96035.2734375,1.8256840581867158e-26,2.390571122919814e-31
72.5,12.5,20726128.0,94102.640625,1.8173498659825723e-26,2.380364540570494e-31
72.5,17.5,20175742.0,92426.5234375,1.8138583861049915e-26,2.375053421994609e-31
72.5,22.5,19805826.0,92307.0625,1.80911813325147e-26,2.364993776439142e-31
72.5,27.5,19761674.0,95151.671875,1.8050912448493497e-26,2.356063545855945e-31
72.5,32.5,19843896.0,101390.9765625,1.8005514427844401e-26,2.348983308282072e-31
72.5,37.5,20022832.0,104350.8046875,1.7991099227396652e-26,2.3452687461334738e-31
72.5,42.5,20441208.0,114497.953125,1.8035464949595556e-26,2.347066076995881e-31
72.5,47.5,20575132.0,129147.09375,1.799722522536376e-26,2.34301908504487e-31
72.5,52.5,20493694.0,142753.78125,1.7954330913642366e-26,2.339263380593993e-31
72.5,57.5,20342116.0,145431.0625,1.7858014386751583e-26,2.32766595332878e-31
72.5,62.5,20027318.0,147940.65625,1.7826493846909764e-26,2.324370337366815e-31
72.5,67.5,19799578.0,154333.25,1.7769962410438154e-26,2.3158480033233532e-31
72.5,72.5,19467156.0,161286.90625,1.769176349172021e-26,2.305172163629185e-31
72.5,77.5,19152442.0,168835.421875,1.76662580162807e-26,2.2993515858016536e-31
72.5,82.5,19033446.0,174783.453125,1.7630773142241355e-26,2.293274044909032e-31
72.5,87.5,18908744.0,183195.234375,1.7552380089785017e-26,2.286159012702375e-31
72.5,92.5,18964014.0,181873.1875,1.7513878439080783e-26,2.2800351573323312e-31
72.5,97.5,19135492.0,180212.65625,1.745172790940343e-26,2.276466826680975e-31
72.5,102.5,19299676.0,177379.46875,1.7452391970048254e-26,2.2772410072604267e-31
72.5,107.5,19613228.0,164482.390625,1.748241028453345e-26,2.2829821216698427e-31
72.5,112.5,19694758.0,145845.9375,1.751517266400341e-26,2.2914090055720175e-31
72.5,117.5,19635122.0,129630.4375,1.7602233941953447e-26,2.3034637001397e-31
72.5,122.5,19502936.0,122097.296875,1.760716740409899e-26,2.3057359307198396e-31
72.5,127.5,19450456.0,123418.015625,1.766194855543714e-26,2.3123245765561985e-31
72.5,132.5,19582676.0,133312.890625,1.7801989855041336e-26,2.3249806540337617e-31
72.5,137.5,19881686.0,142216.453125,1.7919155729138078e-26,2.3396961976139656e-31
72.5,142.5,20140912.0,150324.640625,1.8029668670834928e-26,2.3486363023497095e-31
72.5,147.5,20293828.0,155390.515625,1.8089173743140672e-26,2.3558157516467917e-31
72.5,152.5,20581830.0,164736.25,1.8130146747149544e-26,2.3622410037683863e-31
72.5,157.5,20860316.0,168360.96875,1.8245933655406104e-26,2.3771970534927684e-31
72.5,162.5,20913868.0,162528.484375,1.815262003848461e-26,2.3632347666925714e-31
72.5,167.5,21154360.0,153802.1875,1.8237949520228653e-26,2.3692819798309416e-31
72.5,172.5,21430140.0,149165.703125,1.8422801817034895e-26,2.392597204982891e-31
72.5,177.5,21715432.0,135145.25,1.8409298737008807e-26,2.3881329125373383e-31
67.5,-177.5,21602500.0,127014.96875,1.7855467536993125e-26,2.3426368142819827e-31
67.5,-172.5,21560900.0,130908.4453125,1.773654213329919e-26,2.336196045634957e-31
67.5,-167.5,21570038.0,133406.84375,1.771348027777312e-26,2.3331183663256343e-31
67.5,-162.5,21651282.0,141737.390625,1.770235918790225e-26,2.329420025999077e-31
67.5,-157.5,21713886.0,153259.09375,1.762652993338788e-26,2.3159516819250958e-31
67.5,-152.5,21899720.0,165914.765625,1.761212859963573e-26,2.306223995974301e-31
67.5,-147.5,22005190.0,173288.140625,1.7493972027175597e-26,2.2890504937065277e-31
67.5,-142.5,22149522.0,176039.953125,1.7479866516262904e-26,2.2857494704705486e-31
67.5,-137.5,22509578.0,179560.921875,1.7400433461636597e-26,2.2690555698979108e-31
67.5,-132.5,23070762.0,180484.78125,1.7305760908546343e-26,2.257452265160944e-31
67.5,-127.5,23698418.0,179790.84375,1.724137938162141e-26,2.2435809616235006e-31
67.5,-122.5,23904520.0,178148.0,1.7145636011482077e-26,2.23291593647736e-31
67.5,-117.5,24265508.0,175287.0,1.7029560984105836e-26,2.2205382160620717e-31
67.5,-112.5,24411010.0,172729.265625,1.6878791484339426e-26,2.2035161174666843e-31
67.5,-107.5,24173862.0,169827.609375,1.680265562177791e-26,2.195526047265275e-31
67.5,-102.5,23764806.0,167444.765625,1.681657932490385e-26,2.1976109040458934e-31
67.5,-97.5,23572138.0,166440.296875,1.6869853628653513e-26,2.206605081521775e-31
67.5,-92.5,22896600.0,158557.34375,1.7060902797648816e-26,2.230379924964896e-31
67.5,-87.5,21939078.0,142570.625,1.7357243327075747e-26,2.268881596733989e-31
67.5,-82.5,21260554.0,144484.078125,1.7796527917719054e-26,2.319694691036984e-31
67.5,-77.5,20847344.0,148705.328125,1.7935563111520302e-26,2.3390842352549275e-31
67.5,-72.5,20031980.0,167639.21875,1.8282065641906764e-26,2.3832301606989287e-31
67.5,-67.5,19663668.0,192965.125,1.8660487764819524e-26,2.431500190523355e-31
67.5,-62.5,19578426.0,213040.921875,1.8911924852407077e-26,2.464289665044062e-31
67.5,-57.5,19799870.0,224974.03125,1.896575844621259e-26,2.4739839669552933e-31
